,text,sentiment
1243,너를 사랑해서 했던 일이었어 최선을 다해서 너를 기쁘게 해주려고 노력했어 오직 너를 위해서 했던 것인데 너만을 위해 이룬 결실을 너가 질투할 줄은 몰랐어 너를 위해 만든 것이 우리의 사이를 더 멀게 할 줄은 몰랐어 이제 너가 없는 나에게 남은 것은 이 속이 텅빈 화려한 보석함 밖에 없어,sadness
1244,문명   마약게임 수준얘네 사이 안좋으니까   막나가더라 아니    대 로 이길 가망 없는 것들이 나한테 이러네   미친넘인가 결국 마지막 도시쯤 오니까 도시 다 뱉으래도 순순히 뱉더라 그런데 뭐다 원래 살려줄 여러가지로 심심한 블로그 일 전  문명   마약게임 수준얘네 사이 안좋으니까   막나가더라 아니    대 로 이길 가망 없는 것들이 나한테 이러네   미친넘인가 결국 마지막 도시쯤 오니까 도시 다 뱉으래도 순순히 뱉더라 그런데 뭐다 원래 살려줄 ,surprise
1245, 월 코로나로 망한  월 월중 제일 컷던 이벤트   년만인가 한국에 온 이니에스타   티켓 선물 받고 정말 기뻣음 얘네 진짜 옷도 넘 잘입고 귀염귀염 갱지 결혼식가서 이런 사진도 오랜만에 찍어보구 판교에서 사이다 속 얼음 달 전   월 코로나로 망한  월 월중 제일 컷던 이벤트   년만인가 한국에 온 이니에스타   티켓 선물 받고 정말 기뻣음 얘네 진짜 옷도 넘 잘입고 귀염귀염 갱지 결혼식가서 이런 사진도 오랜만에 찍어보구 판교에서 ,joy
1246,까치산맛집  나만알고싶은 왕 스시집 스시쇼쿠닌머녂지새우인가 무튼 이것도 맛져   개 순삭 초밥 진짜 크고 맛있고 기름진 생선 회 맛   만원에 이 퀄리티말 도 안 댐 하 또 가야지 사장님 번창하세요수니 년 전  까치산맛집  나만알고싶은 왕 스시집 스시쇼쿠닌머녂지새우인가 무튼 이것도 맛져   개 순삭 초밥 진짜 크고 맛있고 기름진 생선 회 맛   만원에 이 퀄리티말 도 안 댐 하 또 가야지 사장님 번창하세요,surprise
1247, 첫줄안녕 동대구역 도착해서부터 험난한여정 도넛사달래서먹고국수먹으러가서 똥싸고 옷버리고 옷갈아입히고 국수먹고 길거리농구 구경휴 시작도하기전에 넉다운 두려웠음 첫줄안녕 동대구역 도착해서부터 년 전   첫줄안녕동대구역 도착해서부터험난한여정도넛사달래서먹고국수먹으러가서똥싸고 옷버리고 옷갈아입히고국수먹고 길거리농구 구경휴 시작도하기전에 넉다운두려웠음 ,fear
1248,점점 아이가 되어가고 있는 듯 하다 마음도 생각도 감정도 모두 아이가 되어 기댈 곳을 갈망하는 듯 아이가 되어가는 중인듯 하다 인간이 참 어린 생명체 인 것 같다 겉으론 다 큰 척 멋있는 말을 뱉으면서 뒤돌아 울고있다 나보다 더 높은 사람 곁에서 더 큰 기둥같은 사람 곁에서 그런사람들은 다 아는 것 같다 신기하게 내가 무슨 일이 있는지 무슨 생각을 하는 지 내가 그들이 무슨 생각을 하는 지 모른다는 건 참 억울한 일일지도,sadness
1249,  각자의 일이 너무 바빠서 일주일간 못본 슈짐 그래서 굥기가 깜짝 방문하러 민의 직장에 몰래 방문했다 회사분들이 앞을 보고 있던 민 보고 뒤를 돌아보라고 해서 뒤를 돌아봤는데 그토록 보고 싶던 남편이 해맑게 웃고 있다,joy
1250, 어제 화니    일차니가 케익 먹고싶다고 해서펭  하  돼지띠아기두살아들   일케익목적은케익 축하해사랑해펭수케익펭하 어제 화니    일차니가 케익  시간 전   어제 화니    일차니가 케익 먹고싶다고 해서펭  하  돼지띠아기 두살 아들    일 케익 목적은케익   축하해 사랑해 펭수케익 펭하   ,joy
1251,관종이세요 민기가 떼지말라고 써놨잖아요 눈없으세요 아니 진짜 그걸 왜 가져가요 아 진짜 어이털려 아 아 악 짜증나가뜩이나 금요일에 악편당할까봐 신경 곤두서있는데 왜 하지말라는 짓을 하고 지랄이야 지랄은,anger
1252,여러분 제 친구가 그림 하나는 기가 막히게 그리는데 아이디어스에 캐리커쳐 상품을 냈어요 퀄리티는 정말 끝내주니까 많은 관심 부탁드립니당 캐리커쳐 캐리커쳐제작 캐리커쳐주문 캐리커쳐주문제작 아이디어스 아이디어스작가 아이디어스케치 팔로우 좋아요반사 좋아요 선팔하면맞팔 팔로우반사 축하해여러분 제 친구가 그림 하나는 기가   분 전   여러분 제 친구가 그림 하나는 기가 막히게 그리는데 아이디어스에 캐리커쳐 상품을 냈어요 퀄리티는 정말 끝내주니까 많은 관심 부탁드립니당캐리커쳐 캐리커쳐제작 캐리커쳐주문 캐리커쳐주문제작 아이디어스 아이디어스작가 아이디어스케치 팔로우 좋아요반사 좋아요 선팔하면맞팔 팔로우반사 축하해 ,joy
1253,외하삐 생일츄카합니다 하자하니 응 그래놓고왜그래표정이  명이 지만보고있으니 쑥스러워서 얼어버림 휴놀이터에서만 열심히 놀다옴외하삐생신츄카해여아빠생신미끄럼틀지옥힘들다정신없는저녁시간돌아버리는줄외하삐 생일츄카합니다 하자하니 응 달 전   외하삐 생일츄카합니다 하자하니 응 그래놓고왜그래표정이  명이 지만보고있으니 쑥스러워서 얼어버림 휴놀이터에서만 열심히 놀다옴외하삐생신츄카해여 아빠생신 미끄럼틀지옥 힘들다 정신없는저녁시간 돌아버리는줄 ,anger
1254,캐나다 실반레이크 개월에 천만원 모으기캐나다 간호사 공부  남자친구가 사진 찍을 줄 몰라서 셀피 스틱 꽂아놓고 혼자 사진 백장 찍어서 그나마 건진 정말 돌아버리는줄 그래도 하다보니 오기가 생기고 완성하고 그 쾌감은 말할수가 없습니다 진짜 인생은 다른곳에 있다  일 전  캐나다 실반레이크 개월에 천만원 모으기캐나다 간호사 공부  남자친구가 사진 찍을 줄 몰라서 셀피 스틱 꽂아놓고 혼자 사진 백장 찍어서 그나마 건진 정말 돌아버리는줄 그래도 하다보니 오기가 생기고 완성하고 그 쾌감은 말할수가 없습니다 진짜 ,anger
1255,신록의 계절 비가 내리니 초록의 싱그러움 한강다리 벤치의자에도 비가 내린다 촉촉하게 젖은 의자가 낯설기보다 느낌이 가득하다 책 한권 소개합니다 내일 손잡고 가까운 동네서점으로 나는 나무처럼 살고 싶다 김수환 추기경님의 추천책 어버이날 스승의날 준비 카네이션도 준비 내일부터 경의선 책거리 북플로우 축제 다양한 프로그램이 진행 아동산책에서 수제 카네이션 판매,love
1256,온앤오프 데뷔  주년을 축하해 이션 사진 짤 대방출  fONF  월 일   시 되자마자 실트도 난리구요 정말정말 축하해에  오늘은 글보다는 사진위주의 포스팅이라 사진들 다 풀었다 이제 다시 또 모아볼까 온앤오프 데뷔  주년 정말정말 축하해 컴백하면 꼭  위 하자 Yiseul world D한달 전  온앤오프 데뷔  주년을 축하해 이션 사진 짤 대방출  fONF  월 일   시 되자마자 실트도 난리구요 정말정말 축하해에  오늘은 글보다는 사진위주의 포스팅이라 사진들 다 풀었다 이제 다시 또 모아볼까 온앤오프 데뷔  주년 정말정말 축하해 컴백하면 꼭  위 하자 ,joy
1257,이게 바로 잘생긴 사람을 파는 맛이다 뒤집어버리는게 하면서 왼손을 딱 올리는데 손목엔 개멋진 시계가 걸려있고 저 하늘하늘한 의상과 흑발에 마지막에 손터는던 정말 내 심장이 털리는 모먼트다 ,joy
1258,베이킹을 올려보겠다고 열심히 피드 완료 눌렀는데 게시는 안 되고 계속 새로고침만 무한반복  대학생 때 열심히 과제하다가 저장버튼 안 눌러서 글 다 날아갔던 슬픈 기억이 떠오른다 사실 슬픔 아니고 가 맞음  중요한건 어쨌든 는 봄에 딱 어울리는 매력적인 디저트라는 것  버터랑 콩가루로 크럼블 만들어서 케이크 윗면 뿐만 아니라 케이크 반죽에도 넣어서 식감을  배 올려주기  새로고침 시도하느라 이미 오후에서 저녁으로 넘어왔지만,anger
1259,오늘 우리 둘째랑 신나게 웃으며 놀다가 갑자기 입천장 쪽에 뭔가 동그랗게 데인것처럼 비쳐 보이길래 놀래서 병원으로 급히 달려갔다 구멍이 난거 같은 느낌도 들어서 병원가는   분 동안 오만가지 걱정과 생각을하며 병원에 도착했다 심지어 엄마는 영상통화 하며 울기까지 했다 결과는집안 어딘가에 있던 셀로판지 종이를 먹어서 입 천장에 붙은거였다아란아 아빠 많이 놀랬다,surprise
1260,헉이럴수가 포도 씻고있는데 영호가 엄마 이빠졌어 어 했는데 왠걸 진짜 이가 떡하니 디폼블럭을이로빼다가 이가 빠지다니 지난번 치과갔을때 이거 흔들려요 했는데 이렇게 빠질줄은 모른엄마 급당황하며 이를 보는데 쏙 빠져버린이 이휴 월욜날 혹시 모르니 병원은 함 가보자 부러진게 아니라 다행이다만 이거 이렇게 이빠지기도 하는구나  주,surprise
1261,제대로 아이돌팬덤내의 사이버불링이나 사생활 침해로 인한 고통 또는 수시로 당하는 비인류적인 악플같은거 안다루고 보이는거 그냥 가져다가 막 자기맘대로 섞어버리네   아이돌팬덤화 되어가는 정치판은 어떻게생각하세요,anger
1262, 제발 한장만 찍자모자좀 벗지마포기니누나소원이야남매룩준비했지만실패가을에다시도전 제발 한장만 찍자모자좀   시간 전   제발 한장만 찍자모자좀 벗지마포기니누나소원이야남매룩준비했지만실패가을에다시도전 ,sadness
1263,재산상속 포기하고 싶다면그러므로 상속포기한정승인을 하시는 경우가 있습니다 재산상속 에 대해서 대부분 아시는 것 중 하나가 상속포기한정승인일 것입니다 빚 때문에 오히려 평소에 누리고 있던 일상생활이 파괴될 우려가 있을 해피엔드 이혼상담 달 전  재산상속 포기하고 싶다면그러므로 상속포기한정승인을 하시는 경우가 있습니다 재산상속 에 대해서 대부분 아시는 것 중 하나가 상속포기한정승인일 것입니다 빚 때문에 오히려 평소에 누리고 있던 일상생활이 파괴될 우려가 있을 ,sadness
1264, 화가많은엄마요술봉 왕관 정말 저렴해서 구입엄마 이거 뭐에요 엄청 좋아라 하더니 엄마 사라져라얍 왕관하고앙   이거 너무 아파 왜 아픈거 샀어 엄마 미워서로에게 상처만 남긴 상처템어린이집에 가져간  요술봉엄마 사라져라 얍 이 소문이 나서선생님 께서 슬이한테 왜 그랬냐고 물으셨단다 엄마가 요즘 짜증을많이내고 화도 많이 내요오늘도 울려서 보냈는데힘들다반짝반짝윤슬이   살윤슬이 슬맘그램  분노조절장애  어렵다 화가많은엄마요술봉 왕관 정말 시간 전   화가많은엄마 요술봉 왕관 정말 저렴해서 구입엄마 이거 뭐에요 엄청 좋아라 하더니 엄마 사라져라얍 왕관하고앙   이거 너무 아파 왜 아픈거 샀어 엄마 미워서로에게 상처만 남긴 상처템 어린이집에 가져간  요술봉엄마 사라져라 얍 이 소문이 나서선생님 께서 슬이한테 왜 그랬냐고 물으셨단다 엄마가 요즘 짜증을많이내고 화도 많이 내요오늘도 울려서 보냈는데힘들다반짝반짝윤슬이  살윤슬이슬맘그램 분노조절장애 어렵다 ,sadness
1265, 모지리공사하는거알면서깜빡하고이길로옴덴장출근좀하고싶네모지리 도로공사 깜빡 치매인가 출근좀시켜주세요 앞뒤로 다막힘 아침부터 어렵다 젠장 출근길 출근스타그램 공사스타그램 운전 운전스타그램 모지리공사하는거알면서깜빡하고이 시간 전  모지리공사하는거알면서깜빡하고이길로옴덴장출근좀하고싶네모지리 도로공사 깜빡 치매인가 출근좀시켜주세요 앞뒤로 다막힘 아침부터 어렵다 젠장 출근길 출근스타그램 공사스타그램 운전 운전스타그램 ,sadness
1266, 공복주말친정에 민주니맡겨놓고신랑이랑 건강검진건강은건강할때지키자위내시경무서웠음겁쟁이쫄보우리건강하자종합건강검진세브란스체크업건강검진센터건강스타그램육아맘아들맘맘스타그램 공복주말친정에 민주니맡겨놓고신랑 일 전   공복주말 친정에 민주니맡겨놓고신랑이랑 건강검진 건강은건강할때지키자 위내시경 무서웠음 겁쟁이쫄보 우리건강하자 종합건강검진 세브란스체크업 건강검진센터 건강스타그램 육아맘 아들맘 맘스타그램 ,fear
1267,나는 네 앞에서 참 많이 울었다 원래 감수성이 풍부해서 감동을 시키는 것을 보면 눈물이 많았지만 네 앞에서 우는 것은 그렇지 않았다 가만히 너를 바라보고 있으면 따뜻함이 차올라 항상 기뻤다 그 기쁨이 계속 간직할 수 없다는 것을 의식하게 되는 순간 슬픔이 차올라 나도 모르게 눈물이 난다,love
1268,요즘은 감정이 애매하다 우울하지도 않고 행복하지도 않은 딱 그 중간 뭐라고 설명 해야할지도 모르겠고 그냥 불안한 정도 요즘 많이 불안하긴 하다고 생각이 들었다 금방이라도 죽을거 같고 금방이라도 쓰러질 것 같은 불안감 괜찮나 싶더니 또 다시 시작 됐다 내가 어렸을 때부터 감정에 솔직했다면 이렇게 까진 안그랬을텐데,fear
1269,설 한 번도 믿고 싶을 사람도 없고 믿을 놈도 없다고 생각했다 그게 조직의 생리라고 생각했다 현수는 뿌리가 틀린데 그게 사랑이라고 한다면 왜는 없는 것 같다 처음에 현수가 난장판을 부리는게 나에게 다가온다고,sadness
1270,D    AM     집 박별하 꼬라지낯가림이 너무 빠르다원치않는당일치기여행 바닷가투샷기대했는데낯가림시작인가요돌아버리는줄헤보는성격이더럽다던데그말이딱맞네육아일기아기와강아지D    AM     집 박별하 달 전   D    AM     집 박별하 꼬라지낯가림이 너무 빠르다원치않는 당일치기여행 바닷가투샷 기대했는데 낯가림시작인가요 돌아버리는줄 헤보는 성격이 더럽다던데 그말이딱맞네 육아일기 아기와강아지 ,anger
1271,넘 맛있던 로 마음정화 이날 맛있던 순서대로 순서로 진짜 소꼬리는 너머너무 술이 술술 사케추천까지 좋았던 곳 좋은 사람들과의 햄복한 시간    매일 지만 진짜 아  같다 오늘같으면 진짜 곧 퇴사각인데 싶은날이 손꼽게 있는데 오랜만의 전 오늘이 바로 그날 옆자리분이 무슨일이 일어날때마다 애정이뚝뚝 떨어진다 라고 표시한 우리 회사인데 정말 그말이 맞는듯 진짜 주변 사람들이 넘넘 좋지 않았다면 이미 백수일듯     시간,anger
1272,모성애 앞에는 항상 본능 혹은 무조건적이라는 수식어가 붙곤 한다 이러한 사회통념 앞에서 엄마들은 자문하기 마련이다 과연 나는 내 아이에게 그런가 내 사랑은 충분한가 사랑에 대한 엄마들의 당연한 혹은 당연하지 않은 사랑에 대한 생각들과 고민들을 들을 때마다 마음이 복잡해지곤 했다 그러한 고민들에 대한 작은 답변이자 토닥임이 되어주길 바라며 이 책을 썼다  작가의 말 중에서우리는괜찮은부모일까전자책이북으로만 만날 수 있는 도서입니다프로필 링크를 클릭하시면 아미가에서 출간한 도서 목록을 확인하실 수 있어요알라딘 예스   리디북스 교보문고에서 구입하실 수 있습니다아미가에듀케이션시리즈 육아 교육 양육 스토리텔링 좋은엄마 모성애 이북 책스타그램 작가 필진 웹진 책추천 책 글 책글귀 글귀 글스타그램 글쓰기 전자책 출간 전자출판 짧은글 공감글 아미가 아미가출판사  인출판사 에세이모성애 앞에는 항상 본능 혹은  일 전   모성애 앞에는 항상 본능 혹은 무조건적이라는 수식어가 붙곤 한다 이러한 사회통념 앞에서 엄마들은 자문하기 마련이다 과연 나는 내 아이에게 그런가 내 사랑은 충분한가 사랑에 대한 엄마들의 당연한 혹은 당연하지 않은 사랑에 대한 생각들과 고민들을 들을 때마다 마음이 복잡해지곤 했다 그러한 고민들에 대한 작은 답변이자 토닥임이 되어주길 바라며 이 책을 썼다  작가의 말 중에서우리는괜찮은부모일까 전자책이북으로만 만날 수 있는 도서입니다프로필 링크를 클릭하시면 아미가에서 출간한 도서 목록을 확인하실 수 있어요알라딘 예스   리디북스 교보문고에서 구입하실 수 있습니다아미가에듀케이션시리즈 육아 교육 양육 스토리텔링 좋은엄마 모성애 이북 책스타그램 작가 필진 웹진 책추천 책 글 책글귀 글귀 글스타그램 글쓰기 전자책 출간 전자출판 짧은글 공감글 아미가 아미가출판사  인출판사 에세이 ,love
1273,우리 모두가 너의 탄생 축하해 EVENT 안내검색창에 서천군소식 검색 후 우리 모두가 너의 탄생을 축하해 게시글 클릭   첨부 파일 다운 및 작성 후 신청 많은 참여 부탁드립니다  출생 축하 선물은 상황에 따라 변동될 수 있습니다 충청남도 서천군 공식블로그  일 전  우리 모두가 너의 탄생 축하해 EVENT 안내검색창에 서천군소식 검색 후 우리 모두가 너의 탄생을 축하해 게시글 클릭   첨부 파일 다운 및 작성 후 신청 많은 참여 부탁드립니다  출생 축하 선물은 상황에 따라 변동될 수 있습니다 ,joy
1274, 얼집을 다니는건지 마는건지안가는날이 더 많음순한지알았지집콕비오는날습함리모콘안나와화났음백수아저씨 얼집을 다니는건지 마는건지안 달 전   얼집을 다니는건지 마는건지안가는날이 더 많음순한지알았지집콕 비오는날 습함 리모콘 안나와 화났음 백수아저씨 ,anger
1275,수부지 스킨로션 아묻따 템저 정말 속상했었거든요 유분이 철철 넘쳐서 건조할거라고 생각이 안드는데 저 진짜 속은 바짝 바짝 말라갔어요 피부 균형이 급격하게 무너지기 시작하니깐 도무지 어떻게 관리해야 할 지 두려웠음 무더워지는 이 세상 모든 화장품을 리뷰하는 도란이  달 전  수부지 스킨로션 아묻따 템저 정말 속상했었거든요 유분이 철철 넘쳐서 건조할거라고 생각이 안드는데 저 진짜 속은 바짝 바짝 말라갔어요 피부 균형이 급격하게 무너지기 시작하니깐 도무지 어떻게 관리해야 할 지 두려웠음 무더워지는 ,fear
1276,제가요 여태것 돌판에서 팬질하면서 이렇게 가수한테 사랑받는 느낌은 방탄이 첨이야 시상식에서 상 받으면 우리아미상받았네 이런 해시태그 올려주고 좀 어이없는걸로 욕먹고있으면 글이나 방밤올려주고 상받으면 맨 먼저 아미 불러,love
1277,돌아 버리는 줄 알었다하고 말어버리는데 내가 제일 싫어 하는거하나어디 블로그나 남의글에서 좋은글동영상 그놈의 카톡때문에 한밤중에 돌아버리는줄 알었다 늙어서 깊은 잠을 못자는 습성때문에 핸드폰을 정인이와 앰비씨의 방방금 전  돌아 버리는 줄 알었다하고 말어버리는데 내가 제일 싫어 하는거하나어디 블로그나 남의글에서 좋은글동영상 그놈의 카톡때문에 한밤중에 돌아버리는줄 알었다 늙어서 깊은 잠을 못자는 습성때문에 핸드폰을 ,anger
1278,오늘 제주도민 생활끝 다양한사람들과 어울려보았고 내성적이고 어색함이 많은 내성격 받아준 사람들 너무고마웠어요 육지 올라갑니다  막상 가려니까 많이 슬프고 조금 우울한기분  년동안 좋은 사람들과 늘언제나 나와 함께해주던 스탭들이 주마등처럼 떠오르네 항상 연락하며 지내봅시다 우리스탭들   오늘 분당 갑니다,sadness
1279,자신에게 한껏 취해있는 울오빠갑자기 멋있는척 하길래 카메라 들이밀었더닠 콧구멍 어쩔껀데 마지막까지긴장의끈을놓칠수없다또올렸다고뭐라하겠다자꾸자기를개그소재로이용한다고화났음  이용한적없는데그냥오빠일상인데받아들여 나도지켜주고싶어근데어떻게해이렇게웃긴데나만보기아까워 재간둥이사랑해자신에게 한껏 취ᄒ한달 전   자신에게 한껏 취해있는 울오빠갑자기 멋있는척 하길래 카메라 들이밀었더닠 콧구멍 어쩔껀데 마지막까지긴장의끈을놓칠수없다또올렸다고뭐라하겠다자꾸자기를개그소재로이용한다고화났음   이용한적없는데그냥오빠일상인데받아들여  나도지켜주고싶어근데어떻게해이렇게웃긴데나만보기아까워  재간둥이사랑해 ,anger
1280,내사랑 반려견 댕댕이와 함께달리는 개라톤 댕댕런 버추얼레이스는 같은시간 달리고싶은장소에서 함께 달리는 오늘 입을옷매달등번호사료간식등등 엄청엄청 많이 택배 배송받았어요 오전 시  분 러닝리더 유튜브라이브로 진행한대요 랑 완주하기위해 하고 있답니다 뛰고싶은장소에서 자율코스 km  km중선택 울밤이와 열심히 달려 완주 할꺼예요  ,joy
1281,사랑하는 아도니스가 죽었으니 나 사랑의 신 비너스는 다음처럼 저주의 예언을 하노라 이후로 사랑에는 슬픔이 따르리라 사랑에는 언제나 질투가 따를 것이고 시작할때는 좋겠지만 끝은 불쾌할 것이로다 셰익스피어의 비너스와 아도니스에 대한 서사시 중  사랑의 여신 비너스가 연인 아도니스의 죽음으로 인해 사랑에는 언제나 슬픔과 질투 그리고 끝이 있다는 저주를 만들었다고 해요 그래서 그렇게 이별이 그토록 아프고 힘들었던걸까 비너스 참 밉네요,sadness
1282, 내일 하체운동예정인데야등 풍경보여준다고하여유산소담당한테 끌려나옴서울시내가 다보이는게 너무 멋지다야등 인왕산 내일 하체운동 사진찍을때 무서웠음 밑에절벽그래도 인생샷 건졌다 내일 하체운동예정인데야등 풍경보 일 전    내일 하체운동예정인데야등 풍경보여준다고하여유산소담당한테 끌려나옴서울시내가 다보이는게 너무 멋지다야등 인왕산 내일 하체운동 사진찍을때 무서웠음 밑에절벽그래도 인생샷 건졌다 ,fear
1283,임산부 화장품 성분 여드름  소양증 진정원래 건성이기도 하고 민감한 피부라 각질제거제를 쓰는게 두려웠음 세안만 꼼꼼히 한 후에 로션으로 피지 케어를 해줄 수 있다는게 상당히 만족스러웠죠 그리고 항균 작용까지 하기 때문에 피부 표면에 꿈꾸는 뮤지션 달 전  임산부 화장품 성분 여드름  소양증 진정원래 건성이기도 하고 민감한 피부라 각질제거제를 쓰는게 두려웠음 세안만 꼼꼼히 한 후에 로션으로 피지 케어를 해줄 수 있다는게 상당히 만족스러웠죠 그리고 항균 작용까지 하기 때문에 피부 표면에 ,fear
1284,남자라면 모두 알고 있는 목소리  목소리 개멋있음 주의  게임 인트로 목소리임  남자들을 설레게 했던 목소리  다시 들으니까 어렸을 때 생각남  따라하기도 진짜 한번쯤은 다 따라해봤음     유머패밀리 빨강이에요 매일 재밌는 영상짤 업로드 합니당 재밌게 보셨으면 팔로우 감사해요,joy
1285, 시  분   시간째 자고 있는 너 깨워야하나배고프지도 않냐 깨울까  일아기 통잠자는아기 완모아기 모유수유 잘자는아기 밤잠만잘자는아기 일어나길기다리며 깨워야하나 어쩌지 모르겠다 육아 어렵다 수유텀 일어나라 시  분   시간째 자고 있는  시간 전     시  분   시간째 자고 있는 너 깨워야하나배고프지도 않냐 깨울까  일아기 통잠자는아기 완모아기 모유수유 잘자는아기 밤잠만잘자는아기 일어나길기다리며 깨워야하나 어쩌지 모르겠다 육아 어렵다 수유텀 일어나라 ,sadness
1286, 오늘 건이소풍인데다가녹색어머니가 딱걸린날다행스럽게도 오빠가해줌최고아빠멋진남편  등극치료중인 보철끼운 이빨이빠져서급 마스크씌움  미모하락그마저 내가모르고버림부부싸움각쓰레기통직행겨우찾음그렇다고 팽 돌아서서 가냐지나고보니 아웃겨웃겨찾으면서 버럭버럭 이거야  이건가저거야 저건가잘바바 빨리모야아진짜 모냐고현실부부돌아버리는줄 오늘 건이소풍인데다가녹색어머니가 딱 년 전   오늘 건이소풍인데다가녹색어머니가 딱걸린날다행스럽게도 오빠가해줌최고아빠 멋진남편   등극치료중인 보철끼운 이빨이빠져서급 마스크씌움  미모하락 그마저 내가모르고버림부부싸움각 쓰레기통직행 겨우찾음 그렇다고 팽 돌아서서 가냐지나고보니 아웃겨 웃겨 찾으면서 버럭버럭 이거야  이건가저거야 저건가잘바바 빨리모야아진짜 모냐고현실부부 돌아버리는줄 ,anger
1287, 사실 어제는 우리 부부의 세번째 결혼기념일이었다도윤이 첫 BCG접종으로 정신없는 오전을 보내고 친정엄마 찬스가 생겨 점심 후다닥 먹고왔다먹는 내내 도윤이 생각나고 잘 있나 걱정이었지만 그래도 그 잠깐의 한시간 도윤아빠와의 데이트가 꿀 같았다세번째 결혼기념일 축하해이젠 셋 가족스시노백쉐프 신동카페거리 사실 어제는 우리 부부의 세번째  시간 전   사실 어제는 우리 부부의 세번째 결혼기념일이었다도윤이 첫 BCG접종으로 정신없는 오전을 보내고 친정엄마 찬스가 생겨 점심 후다닥 먹고왔다먹는 내내 도윤이 생각나고 잘 있나 걱정이었지만 그래도 그 잠깐의 한시간 도윤아빠와의 데이트가 꿀 같았다세번째 결혼기념일 축하해이젠 셋 가족스시노백쉐프 신동카페거리 ,joy
1288,선택이었던 미로가 뒤틀린다는 말 우리의 세계가 변했다는 것으로 간주해도 될까 앞에서 사탕을 흔드는 아이의 사탕을 덥썩 물자 태양의 파장으로 스펙트럼이 터져 아이는 눈물을 흘렸고 나 또한 터졌어 아이의 물방울 하나를 터쳤을 뿐인데 나는 핏방울을 터쳐야 했어 아이의 죄는 화성에 나의 죄는 태양에 산고 이 세계의 계산 방식이 이상해 그러니 네가 이 미로를 비튼거지 해독할 수 없는 것들 속 내가 알고 있는 너의 미로로 우리가 소싯적 행하지 못 한 유예된 것들을 완성 짓기 위해 시월 부모의 미로에서 숨이 끊겼던 나를 위해,sadness
1289,오배우 영화 개봉하고 홍보 때문에 연예프로그램 인터뷰같은거 하는 중이었음 근데 변배우랑 같이 동거하는거 알려지고 나서 항상 뜬금없이 변배우 관련 질문하니까 슬슬 짜증남 솔직히 영화 홍보하는게 목적이고 다른 배우분들도 다,anger
1290, 오두막평범함 포기 어려운길 선택제주스런서귀포 제주스런서귀포점 제주스런서귀포공방 공방 오두막평범함 포기 어  시간 전   오두막 평범함 포기 어려운길 선택제주스런서귀포 제주스런서귀포점 제주스런서귀포공방 공방 ,sadness
1291,꼬리의꼬리를무는그날이야기 여대생 공기총 살인사건 참으로 슬프고 어처구니도 없고 유전무죄 무전유죄는 말은 계속 이어질듯 죄없는 사람을 그렇게 없애놓고 형 집행정지까지 하며 여러번 바깥병원에서 살고 외출도한 중견기업 회장 사모님영남제분 사모님이다 맛있는 치킨을 먹으며 보면서 오늘 하루 마무리하는중 꼬리의꼬리를무는 그날이야기는 역시 참 의미있는 프로다,anger
1292, 새벽한시 지나서화장실갈려고 문열고 나왔는데바퀴벌레 뚜둥 난벌레가젤시른데 그전에도 남편이랑 못잡는다고 싸웠던터라자는남편 깨우지도못하고혼자서   분 사투 손은 막떨리고 심장은 터질듯뛰고일단은잡아야겠으니포트기 물끓여서 냅다부웠다두번시도만에 잡았는데시체치우기도 버겁혼자 소리지르고눈물나고돌아버리는중아빠가보고싶은날 한달뒤면 주택생활도 끝인데제발좀 들어오지말라고  급스트레스에 위아파옴망할오늘도 잠은 다잤네 주택살이 새벽난동 바퀴벌레 손떨려 찍는손도발발떨림 돌아버리는줄 남의편은자고 거실은물바다 어쨌든잡았다 빨리이사가고싶다  월  일 이사 낼당장약사야지 주택너무시러 주택극혐 추억이고나발이고 벗어나고픈 다시는주택안살아 새벽한시 지나서화장실갈려고 문열고  달 전    새벽한시 지나서화장실갈려고 문열고 나왔는데바퀴벌레 뚜둥 난벌레가젤시른데 그전에도 남편이랑 못잡는다고 싸웠던터라자는남편 깨우지도못하고혼자서   분 사투 손은 막떨리고 심장은 터질듯뛰고일단은잡아야겠으니포트기 물끓여서 냅다부웠다두번시도만에 잡았는데시체치우기도 버겁혼자 소리지르고눈물나고돌아버리는중아빠가보고싶은날 한달뒤면 주택생활도 끝인데제발좀 들어오지말라고  급스트레스에 위아파옴망할오늘도 잠은 다잤네주택살이 새벽난동 바퀴벌레 손떨려 찍는손도발발떨림 돌아버리는줄 남의편은자고 거실은물바다 어쨌든잡았다 빨리이사가고싶다  월  일 이사 낼당장약사야지 주택너무시러 주택극혐 추억이고나발이고 벗어나고픈 다시는주택안살아 ,anger
1293,콩떡아 안녕    주전 심장소리도 콩떡콩떡하고 너무이쁨 딸을 내심 기대하고있엇는데   주에 의사쌤이 공주님이라고 말해줄때 진짜기뻣음 흐잉 우리딸랑구   콩떡이한테 첫선물을 하기위해서 구매했었던 나씨네부부  일 전  콩떡아 안녕    주전 심장소리도 콩떡콩떡하고 너무이쁨 딸을 내심 기대하고있엇는데   주에 의사쌤이 공주님이라고 말해줄때 진짜기뻣음 흐잉 우리딸랑구   콩떡이한테 첫선물을 하기위해서 구매했었던 ,joy
